family,layer,pair_index,target_problem_id,source_problem_id,target_progress,source_progress,desired_progress_shift,desired_stage_shift,control,inferred_progress_before,inferred_progress_after,observed_progress_shift,causal_abstraction_direction_accuracy,fixed_length_eos_disabled,eos_overlap,eos_logit_change_proxy,valid_next_state_probability_proxy,downstream_kl,intervention_norm,activation_norm_before,activation_norm_after,relative_norm_change
iterative_state_machine,0,4,iterative-00000,iterative-00001,0.0,0.4,0.4,0.361511989207436,eos_orthogonal_transplant,0.032319771614320016,0.27129919690094706,0.23897942528662708,1.0,True,0.09570660809677942,4.163336342344337e-17,0.8108566007456821,0.015465061524667454,0.9948688042042112,1.8975733218487518,1.5843806292413354,-0.16504905976559667
iterative_state_machine,0,4,iterative-00000,iterative-00001,0.0,0.4,0.4,0.361511989207436,norm_matched_random,0.032319771614320016,0.05635878072763299,0.024039009113313026,1.0,True,0.09570660809677942,-0.01555797319548774,0.019494714909668812,0.014746418611847832,0.9714786622248897,1.8975733218487518,1.9435998248433903,0.024255454302970592
iterative_state_machine,0,4,iterative-00000,iterative-00001,0.0,0.4,0.4,0.361511989207436,random_plane_transplant,0.032319771614320016,0.09199303299906271,0.059673261384742715,1.0,True,0.09570660809677942,-0.008938752117855574,0.04621788850519271,0.005135851429584219,0.5733188392974627,1.8975733218487518,1.764678759315659,-0.07003395389413329
iterative_state_machine,0,4,iterative-00000,iterative-00001,0.0,0.4,0.4,0.361511989207436,candidate_orthogonal_patch,0.032319771614320016,0.18854685991106945,0.15622708829674947,1.0,True,0.09570660809677942,0.2049565572602473,0.35132441708840983,0.017003647130984765,1.0431842677029908,1.8975733218487518,1.6217530620968843,-0.14535420401207141
iterative_state_machine,0,4,iterative-00000,iterative-00001,0.0,0.4,0.4,0.361511989207436,radial_plus_20pct,0.032319771614320016,0.03732302256511222,0.005003250950792237,0.5,True,0.09570660809677942,0.0011348491278977083,0.012202720307091419,0.00021100737297907328,0.11620874266018323,1.8975733218487518,1.9483475133017119,0.02675743322713463
iterative_state_machine,0,4,iterative-00000,iterative-00001,0.0,0.4,0.4,0.361511989207436,phase_rotation_-0.785,0.032319771614320016,0.10781564067225223,0.07549586905793215,1.0,True,0.09570660809677942,-0.1287042301228991,0.06713824668240909,0.0030901314332796126,0.4447116051216734,1.8975733218487518,1.7418398734120168,-0.08206979232033484
iterative_state_machine,0,4,iterative-00000,iterative-00001,0.0,0.4,0.4,0.361511989207436,phase_rotation_-0.393,0.032319771614320016,0.07057209599276455,0.0382523243784445,1.0,True,0.09570660809677942,-0.06918671383162828,0.027582821049721297,0.0008030989937417685,0.22671201026737242,1.8975733218487518,1.8202458272702364,-0.040750728147451724
iterative_state_machine,0,4,iterative-00000,iterative-00001,0.0,0.4,0.4,0.361511989207436,phase_rotation_+0.393,0.032319771614320016,0.9924634294980618,-0.039856342116258325,0.0,True,0.09570660809677942,0.06832286137017542,0.010783459064110929,0.0008030989937417687,0.22671201026737245,1.8975733218487518,1.9628314683882455,0.034390316193903134
iterative_state_machine,0,4,iterative-00000,iterative-00001,0.0,0.4,0.4,0.361511989207436,phase_rotation_+0.785,0.032319771614320016,0.9511796294451732,-0.08114014216914667,0.0,True,0.09570660809677942,0.12538033398350265,0.01078345906411089,0.003090131433279613,0.44471160512167346,1.8975733218487518,2.007662940890776,0.0580160027412099
iterative_state_machine,0,5,iterative-00000,iterative-00001,0.0,0.4,0.4,0.38187157606441724,candidate_transplant,0.032319771614320016,0.2708165548075085,0.23849678319318846,1.0,True,0.09570660809677942,-0.1875050994723988,0.7665666192574795,0.016314452954735586,1.021824343565506,1.8975733218487518,1.6203552827356227,-0.14609081816298064
iterative_state_machine,0,5,iterative-00000,iterative-00001,0.0,0.4,0.4,0.38187157606441724,eos_orthogonal_transplant,0.032319771614320016,0.29833849511882293,0.26601872350450284,1.0,True,0.09570660809677942,2.7755575615628914e-17,0.8672746078334241,0.01719111153622271,1.0489190332519729,1.8975733218487518,1.584520850361011,-0.1649751647977126
iterative_state_machine,0,5,iterative-00000,iterative-00001,0.0,0.4,0.4,0.38187157606441724,norm_matched_random,0.032319771614320016,0.02347076175645329,-0.008849009857866741,0.5,True,0.09570660809677942,-0.21598622806204804,0.008380809029292184,0.016314452954735582,1.021824343565506,1.8975733218487518,2.067170341192334,0.08937573973602692
iterative_state_machine,0,5,iterative-00000,iterative-00001,0.0,0.4,0.4,0.38187157606441724,random_plane_transplant,0.032319771614320016,0.030170495312602432,-0.002149276301717573,0.5,True,0.09570660809677942,0.024576587353267017,0.008380809029292174,0.0008112142751199002,0.22785458873517034,1.8975733218487518,1.9001247617671955,0.00134458041176393
iterative_state_machine,0,5,iterative-00000,iterative-00001,0.0,0.4,0.4,0.38187157606441724,candidate_orthogonal_patch,0.032319771614320016,0.16724787607222566,0.1349281044579056,1.0,True,0.09570660809677942,0.2286146845471717,0.19778563153074144,0.015796753446243636,1.0054810891108756,1.8975733218487518,1.6322218785165168,-0.1398372543906291
iterative_state_machine,0,5,iterative-00000,iterative-00001,0.0,0.4,0.4,0.38187157606441724,radial_plus_20pct,0.032319771614320016,0.03732302256511222,0.005003250950792237,0.5,True,0.09570660809677942,0.0011348491278977083,0.009486878998369015,0.00021100737297907328,0.11620874266018323,1.8975733218487518,1.9483475133017119,0.02675743322713463
iterative_state_machine,0,5,iterative-00000,iterative-00001,0.0,0.4,0.4,0.38187157606441724,phase_rotation_-0.785,0.032319771614320016,0.10781564067225223,0.07549586905793215,1.0,True,0.09570660809677942,-0.1287042301228991,0.05285008954687636,0.0030901314332796126,0.4447116051216734,1.8975733218487518,1.7418398734120168,-0.08206979232033484
iterative_state_machine,0,5,iterative-00000,iterative-00001,0.0,0.4,0.4,0.38187157606441724,phase_rotation_-0.393,0.032319771614320016,0.07057209599276455,0.0382523243784445,1.0,True,0.09570660809677942,-0.06918671383162828,0.021518547555094976,0.0008030989937417685,0.22671201026737242,1.8975733218487518,1.8202458272702364,-0.040750728147451724
iterative_state_machine,0,5,iterative-00000,iterative-00001,0.0,0.4,0.4,0.38187157606441724,phase_rotation_+0.393,0.032319771614320016,0.9924634294980618,-0.039856342116258325,0.0,True,0.09570660809677942,0.06832286137017542,0.008380809029292195,0.0008030989937417687,0.22671201026737245,1.8975733218487518,1.9628314683882455,0.034390316193903134
iterative_state_machine,0,5,iterative-00000,iterative-00001,0.0,0.4,0.4,0.38187157606441724,phase_rotation_+0.785,0.032319771614320016,0.9511796294451732,-0.08114014216914667,0.0,True,0.09570660809677942,0.12538033398350265,0.008380809029292172,0.003090131433279613,0.44471160512167346,1.8975733218487518,2.007662940890776,0.0580160027412099
iterative_state_machine,1,0,iterative-00000,iterative-00001,0.0,0.4,0.4,0.3288792508613796,candidate_transplant,0.04391184071371667,0.1571725426089497,0.11326070189523296,1.0,True,0.3035447544016167,-0.7089161648151465,0.21763992893922615,0.02589569811282988,1.2873712282092964,2.285141784015966,2.1533558898491054,-0.05767077346739357
iterative_state_machine,1,0,iterative-00000,iterative-00001,0.0,0.4,0.4,0.3288792508613796,eos_orthogonal_transplant,0.04391184071371667,0.1627309093455201,0.11881906863180336,1.0,True,0.3035447544016167,5.551115123125783e-17,0.24222601716655023,0.027512713490805578,1.3269565416439066,2.285141784015966,2.1327979287231025,-0.06666713477407532
iterative_state_machine,1,0,iterative-00000,iterative-00001,0.0,0.4,0.4,0.3288792508613796,norm_matched_random,0.04391184071371667,0.922866848908568,-0.1210449918051486,0.0,True,0.3035447544016167,-0.13232238665147317,0.016127179327582123,0.02589569811282988,1.2873712282092964,2.285141784015966,2.163119500517724,-0.053398123631434626
iterative_state_machine,1,0,iterative-00000,iterative-00001,0.0,0.4,0.4,0.3288792508613796,random_plane_transplant,0.04391184071371667,0.07539066987585549,0.031478829162138844,1.0,True,0.3035447544016167,-0.09142280637022646,0.03475629500331196,0.005911323473215898,0.6150810534277719,2.285141784015966,2.3286998223990913,0.019061416095843102
iterative_state_machine,1,0,iterative-00000,iterative-00001,0.0,0.4,0.4,0.3288792508613796,candidate_orthogonal_patch,0.04391184071371667,0.27696255602399555,0.23305071531027888,1.0,True,0.3035447544016167,0.38247931393947227,0.8475195152710482,0.041759848260208954,1.6348181209704562,2.285141784015966,2.117265673974443,-0.07346419868376525
iterative_state_machine,1,0,iterative-00000,iterative-00001,0.0,0.4,0.4,0.3288792508613796,radial_plus_20pct,0.04391184071371667,0.04703052104312036,0.003118680329403656,0.5,True,0.3035447544016167,0.06210354514822059,0.017412113875665592,0.00036970080142420737,0.15382084153699482,2.285141784015966,2.361624293188792,0.033469480847010624
iterative_state_machine,1,0,iterative-00000,iterative-00001,0.0,0.4,0.4,0.3288792508613796,phase_rotation_-0.785,0.04391184071371667,0.09807066866274114,0.05415882794902449,1.0,True,0.3035447544016167,-0.29482585758064855,0.05969141267357218,0.005414142886385807,0.5886468760884506,2.285141784015966,2.218351869097406,-0.02922790847628795
iterative_state_machine,1,0,iterative-00000,iterative-00001,0.0,0.4,0.4,0.3288792508613796,phase_rotation_-0.393,0.04391184071371667,0.07247594580550379,0.028564105091787084,1.0,True,0.3035447544016167,-0.1339743656912122,0.03239286379807367,0.0014070898917771558,0.300089575083404,2.285141784015966,2.2579362929430475,-0.011905384279966487
iterative_state_machine,1,0,iterative-00000,iterative-00001,0.0,0.4,0.4,0.3288792508613796,phase_rotation_+0.393,0.04391184071371667,0.013848440104507828,-0.030063400609208868,0.0,True,0.3035447544016167,0.08670085679701935,0.016127179327582137,0.0014070898917771554,0.300089575083404,2.285141784015966,2.2963141232670408,0.004889122998504023
iterative_state_machine,1,0,iterative-00000,iterative-00001,0.0,0.4,0.4,0.3288792508613796,phase_rotation_+0.785,0.04391184071371667,0.9839114209217202,-0.06000041979199633,0.0,True,0.3035447544016167,0.11292878519763916,0.016127179327582127,0.0054141428863858105,0.5886468760884508,2.285141784015966,2.289987009016551,0.0021203170124832003
iterative_state_machine,1,1,iterative-00000,iterative-00001,0.0,0.4,0.4,0.3570984179208073,candidate_transplant,0.04391184071371667,0.1552948981335693,0.11138305741985266,1.0,True,0.3035447544016167,-0.7352586957388743,0.15720755375089385,0.027971629345487976,1.33797768221717,2.285141784015966,2.124474694053042,-0.07030946223413914
iterative_state_machine,1,1,iterative-00000,iterative-00001,0.0,0.4,0.4,0.3570984179208073,eos_orthogonal_transplant,0.04391184071371667,0.17745385269640418,0.13354201198268756,1.0,True,0.3035447544016167,1.3877787807814457e-16,0.24505172533576558,0.03343133578364449,1.4627390369280664,2.285141784015966,2.122908506129578,-0.07099484111715593
iterative_state_machine,1,1,iterative-00000,iterative-00001,0.0,0.4,0.4,0.3570984179208073,norm_matched_random,0.04391184071371667,0.10591536659482882,0.06200352588111213,1.0,True,0.3035447544016167,-0.3539473474831737,0.051483291979107434,0.02797162934548797,1.3379776822171698,2.285141784015966,2.4613071749683586,0.07709166765258448
iterative_state_machine,1,1,iterative-00000,iterative-00001,0.0,0.4,0.4,0.3570984179208073,random_plane_transplant,0.04391184071371667,0.0466666558557566,0.0027548151420399014,0.5,True,0.3035447544016167,-0.17522407126343664,0.012190175596343516,0.004468404505042996,0.5347690046391542,2.285141784015966,2.1828205378237837,-0.0447767604215613
iterative_state_machine,1,1,iterative-00000,iterative-00001,0.0,0.4,0.4,0.3570984179208073,candidate_orthogonal_patch,0.04391184071371667,0.31107658074756855,0.26716474003385193,1.0,True,0.3035447544016167,0.5238980791285455,0.9016228972095,0.04599743051250324,1.7157609253040493,2.285141784015966,2.0661188837330107,-0.09584652550444321
iterative_state_machine,1,1,iterative-00000,iterative-00001,0.0,0.4,0.4,0.3570984179208073,radial_plus_20pct,0.04391184071371667,0.04703052104312036,0.003118680329403656,0.5,True,0.3035447544016167,0.06210354514822059,0.012300200816888129,0.00036970080142420737,0.15382084153699482,2.285141784015966,2.361624293188792,0.033469480847010624
iterative_state_machine,1,1,iterative-00000,iterative-00001,0.0,0.4,0.4,0.3570984179208073,phase_rotation_-0.785,0.04391184071371667,0.09807066866274114,0.05415882794902449,1.0,True,0.3035447544016167,-0.29482585758064855,0.04270647437642946,0.005414142886385807,0.5886468760884506,2.285141784015966,2.218351869097406,-0.02922790847628795
iterative_state_machine,1,1,iterative-00000,iterative-00001,0.0,0.4,0.4,0.3570984179208073,phase_rotation_-0.393,0.04391184071371667,0.07247594580550379,0.028564105091787084,1.0,True,0.3035447544016167,-0.1339743656912122,0.0229857316295082,0.0014070898917771558,0.300089575083404,2.285141784015966,2.2579362929430475,-0.011905384279966487
iterative_state_machine,1,1,iterative-00000,iterative-00001,0.0,0.4,0.4,0.3570984179208073,phase_rotation_+0.393,0.04391184071371667,0.013848440104507828,-0.030063400609208868,0.0,True,0.3035447544016167,0.08670085679701935,0.011388129986415016,0.0014070898917771554,0.300089575083404,2.285141784015966,2.2963141232670408,0.004889122998504023
iterative_state_machine,1,1,iterative-00000,iterative-00001,0.0,0.4,0.4,0.3570984179208073,phase_rotation_+0.785,0.04391184071371667,0.9839114209217202,-0.06000041979199633,0.0,True,0.3035447544016167,0.11292878519763916,0.011388129986414999,0.0054141428863858105,0.5886468760884508,2.285141784015966,2.289987009016551,0.0021203170124832003
iterative_state_machine,1,2,iterative-00000,iterative-00001,0.0,0.4,0.4,0.3545401969661395,candidate_transplant,0.04391184071371667,0.15367272233534013,0.10976088162162345,1.0,True,0.3035447544016167,-0.6911789786632969,0.1560745450027497,0.02462611281184549,1.2554167515044998,2.285141784015966,2.1496471767861007,-0.059293741936547774
iterative_state_machine,1,2,iterative-00000,iterative-00001,0.0,0.4,0.4,0.3545401969661395,eos_orthogonal_transplant,0.04391184071371667,0.17851012343337927,0.13459828271966257,1.0,True,0.3035447544016167,9.71445146547012e-17,0.256012989150188,0.031756548748708376,1.4256293767727068,2.285141784015966,2.1549358681654542,-0.056979359775954204
